file_path,file_name,type,class_id,batch,analytical_order,inject_volume
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/denv18hr_biphasic_F1_R3_T18hr_Untargeted_DDA_HILIC_Pos_019791_TLG1025_QE2.mzML,denv18hr_biphasic_F1_R3_T18hr_Untargeted_DDA_HILIC_Pos_019791_TLG1025_QE2,Sample,denv18hr,1,44,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/uninfected0hr_biphasic_F1_R3_T0hr_Untargeted_DDA_HILIC_Pos_019793_TLG1025_QE2.mzML,uninfected0hr_biphasic_F1_R3_T0hr_Untargeted_DDA_HILIC_Pos_019793_TLG1025_QE2,Sample,uninf0hr,1,45,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/zikv18hr_biphasic_F1_R1_T18hr_Untargeted_DDA_HILIC_Pos_019795_TLG1025_QE2.mzML,zikv18hr_biphasic_F1_R1_T18hr_Untargeted_DDA_HILIC_Pos_019795_TLG1025_QE2,Sample,zikv18hr,1,46,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/zikv21hr_biphasic_F1_R3_T21hr_Untargeted_DDA_HILIC_Pos_019797_TLG1025_QE2.mzML,zikv21hr_biphasic_F1_R3_T21hr_Untargeted_DDA_HILIC_Pos_019797_TLG1025_QE2,Sample,zikv21hr,1,47,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/BK_Pos_019799_TLG1025_QE2.mzML,BK_Pos_019799_TLG1025_QE2,Blank,blank,1,48,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/QC_Pos_019801_TLG1025_QE2.mzML,QC_Pos_019801_TLG1025_QE2,QC,pool,1,49,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/uninfected3hr_biphasic_F1_R1_T3hr_Untargeted_DDA_HILIC_Pos_019803_TLG1025_QE2.mzML,uninfected3hr_biphasic_F1_R1_T3hr_Untargeted_DDA_HILIC_Pos_019803_TLG1025_QE2,Sample,uninf3hr,1,50,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/denv3hr_biphasic_F1_R2_T3hr_Untargeted_DDA_HILIC_Pos_019805_TLG1025_QE2.mzML,denv3hr_biphasic_F1_R2_T3hr_Untargeted_DDA_HILIC_Pos_019805_TLG1025_QE2,Sample,denv3hr,1,51,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/zikv18hr_biphasic_F1_R2_T18hr_Untargeted_DDA_HILIC_Pos_019807_TLG1025_QE2.mzML,zikv18hr_biphasic_F1_R2_T18hr_Untargeted_DDA_HILIC_Pos_019807_TLG1025_QE2,Sample,zikv18hr,1,52,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/zikv12hr_biphasic_F1_R3_T12hr_Untargeted_DDA_HILIC_Pos_019809_TLG1025_QE2.mzML,zikv12hr_biphasic_F1_R3_T12hr_Untargeted_DDA_HILIC_Pos_019809_TLG1025_QE2,Sample,zikv12hr,1,53,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/denv27hr_biphasic_F1_R1_T27hr_Untargeted_DDA_HILIC_Pos_019811_TLG1025_QE2.mzML,denv27hr_biphasic_F1_R1_T27hr_Untargeted_DDA_HILIC_Pos_019811_TLG1025_QE2,Sample,denv27hr,1,54,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/zikv6hr_biphasic_F1_R1_T6hr_Untargeted_DDA_HILIC_Pos_019813_TLG1025_QE2.mzML,zikv6hr_biphasic_F1_R1_T6hr_Untargeted_DDA_HILIC_Pos_019813_TLG1025_QE2,Sample,zikv6hr,1,55,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/zikv9hr_biphasic_F1_R1_T9hr_Untargeted_DDA_HILIC_Pos_019815_TLG1025_QE2.mzML,zikv9hr_biphasic_F1_R1_T9hr_Untargeted_DDA_HILIC_Pos_019815_TLG1025_QE2,Sample,zikv9hr,1,56,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/uninfected30hr_biphasic_F1_R3_T30hr_Untargeted_DDA_HILIC_Pos_019817_TLG1025_QE2.mzML,uninfected30hr_biphasic_F1_R3_T30hr_Untargeted_DDA_HILIC_Pos_019817_TLG1025_QE2,Sample,uninf30hr,1,57,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/BK_Pos_019819_TLG1025_QE2.mzML,BK_Pos_019819_TLG1025_QE2,Blank,blank,1,58,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/QC_Pos_019821_TLG1025_QE2.mzML,QC_Pos_019821_TLG1025_QE2,QC,pool,1,59,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/denv3hr_biphasic_F1_R1_T3hr_Untargeted_DDA_HILIC_Pos_019823_TLG1025_QE2.mzML,denv3hr_biphasic_F1_R1_T3hr_Untargeted_DDA_HILIC_Pos_019823_TLG1025_QE2,Sample,denv3hr,1,60,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/denv30hr_biphasic_F1_R2_T30hr_Untargeted_DDA_HILIC_Pos_019825_TLG1025_QE2.mzML,denv30hr_biphasic_F1_R2_T30hr_Untargeted_DDA_HILIC_Pos_019825_TLG1025_QE2,Sample,denv30hr,1,61,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/denv12hr_biphasic_F1_R2_T12hr_Untargeted_DDA_HILIC_Pos_019827_TLG1025_QE2.mzML,denv12hr_biphasic_F1_R2_T12hr_Untargeted_DDA_HILIC_Pos_019827_TLG1025_QE2,Sample,denv12hr,1,62,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/zikv33hr_biphasic_F1_R2_T33hr_Untargeted_DDA_HILIC_Pos_019829_TLG1025_QE2.mzML,zikv33hr_biphasic_F1_R2_T33hr_Untargeted_DDA_HILIC_Pos_019829_TLG1025_QE2,Sample,zikv33hr,1,63,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/zikv30hr_biphasic_F1_R3_T30hr_Untargeted_DDA_HILIC_Pos_019831_TLG1025_QE2.mzML,zikv30hr_biphasic_F1_R3_T30hr_Untargeted_DDA_HILIC_Pos_019831_TLG1025_QE2,Sample,zikv30hr,1,64,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/zikv27hr_biphasic_F1_R3_T27hr_Untargeted_DDA_HILIC_Pos_019833_TLG1025_QE2.mzML,zikv27hr_biphasic_F1_R3_T27hr_Untargeted_DDA_HILIC_Pos_019833_TLG1025_QE2,Sample,zikv27hr,1,65,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/zikv15hr_biphasic_F1_R3_T15hr_Untargeted_DDA_HILIC_Pos_019835_TLG1025_QE2.mzML,zikv15hr_biphasic_F1_R3_T15hr_Untargeted_DDA_HILIC_Pos_019835_TLG1025_QE2,Sample,zikv15hr,1,66,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/uninfected21hr_biphasic_F1_R1_T21hr_Untargeted_DDA_HILIC_Pos_019837_TLG1025_QE2.mzML,uninfected21hr_biphasic_F1_R1_T21hr_Untargeted_DDA_HILIC_Pos_019837_TLG1025_QE2,Sample,uninf21hr,1,67,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/BK_Pos_019839_TLG1025_QE2.mzML,BK_Pos_019839_TLG1025_QE2,Blank,blank,1,68,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/QC_Pos_019841_TLG1025_QE2.mzML,QC_Pos_019841_TLG1025_QE2,QC,pool,1,69,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/uninfected12hr_biphasic_F1_R1_T12hr_Untargeted_DDA_HILIC_Pos_019843_TLG1025_QE2.mzML,uninfected12hr_biphasic_F1_R1_T12hr_Untargeted_DDA_HILIC_Pos_019843_TLG1025_QE2,Sample,uninf12hr,1,70,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/zikv36hr_biphasic_F1_R3_T36hr_Untargeted_DDA_HILIC_Pos_019845_TLG1025_QE2.mzML,zikv36hr_biphasic_F1_R3_T36hr_Untargeted_DDA_HILIC_Pos_019845_TLG1025_QE2,Sample,zikv36hr,1,71,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/denv21hr_biphasic_F1_R1_T21hr_Untargeted_DDA_HILIC_Pos_019847_TLG1025_QE2.mzML,denv21hr_biphasic_F1_R1_T21hr_Untargeted_DDA_HILIC_Pos_019847_TLG1025_QE2,Sample,denv21hr,1,72,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/uninfected0hr_biphasic_F1_R1_T0hr_Untargeted_DDA_HILIC_Pos_019849_TLG1025_QE2.mzML,uninfected0hr_biphasic_F1_R1_T0hr_Untargeted_DDA_HILIC_Pos_019849_TLG1025_QE2,Sample,uninf0hr,1,73,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/zikv36hr_biphasic_F1_R2_T36hr_Untargeted_DDA_HILIC_Pos_019851_TLG1025_QE2.mzML,zikv36hr_biphasic_F1_R2_T36hr_Untargeted_DDA_HILIC_Pos_019851_TLG1025_QE2,Sample,zikv36hr,1,74,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/zikv9hr_biphasic_F1_R3_T9hr_Untargeted_DDA_HILIC_Pos_019853_TLG1025_QE2.mzML,zikv9hr_biphasic_F1_R3_T9hr_Untargeted_DDA_HILIC_Pos_019853_TLG1025_QE2,Sample,zikv9hr,1,75,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/zikv21hr_biphasic_F1_R2_T21hr_Untargeted_DDA_HILIC_Pos_019857_TLG1025_QE2.mzML,zikv21hr_biphasic_F1_R2_T21hr_Untargeted_DDA_HILIC_Pos_019857_TLG1025_QE2,Sample,zikv21hr,1,76,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/BK_Pos_019859_TLG1025_QE2.mzML,BK_Pos_019859_TLG1025_QE2,Blank,blank,1,77,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/QC_Pos_019861_TLG1025_QE2.mzML,QC_Pos_019861_TLG1025_QE2,QC,pool,1,78,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/uninfected0hr_biphasic_F1_R2_T0hr_Untargeted_DDA_HILIC_Pos_019863_TLG1025_QE2.mzML,uninfected0hr_biphasic_F1_R2_T0hr_Untargeted_DDA_HILIC_Pos_019863_TLG1025_QE2,Sample,uninf0hr,1,79,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/denv3hr_biphasic_F1_R3_T3hr_Untargeted_DDA_HILIC_Pos_019867_TLG1025_QE2.mzML,denv3hr_biphasic_F1_R3_T3hr_Untargeted_DDA_HILIC_Pos_019867_TLG1025_QE2,Sample,denv3hr,1,80,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/denv6hr_biphasic_F1_R3_T6hr_Untargeted_DDA_HILIC_Pos_019869_TLG1025_QE2.mzML,denv6hr_biphasic_F1_R3_T6hr_Untargeted_DDA_HILIC_Pos_019869_TLG1025_QE2,Sample,denv6hr,1,81,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/zikv9hr_biphasic_F1_R2_T9hr_Untargeted_DDA_HILIC_Pos_019871_TLG1025_QE2.mzML,zikv9hr_biphasic_F1_R2_T9hr_Untargeted_DDA_HILIC_Pos_019871_TLG1025_QE2,Sample,zikv9hr,1,82,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/zikv21hr_biphasic_F1_R1_T21hr_Untargeted_DDA_HILIC_Pos_019873_TLG1025_QE2.mzML,zikv21hr_biphasic_F1_R1_T21hr_Untargeted_DDA_HILIC_Pos_019873_TLG1025_QE2,Sample,zikv21hr,1,83,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/uninfected36hr_biphasic_F1_R1_T36hr_Untargeted_DDA_HILIC_Pos_019875_TLG1025_QE2.mzML,uninfected36hr_biphasic_F1_R1_T36hr_Untargeted_DDA_HILIC_Pos_019875_TLG1025_QE2,Sample,uninf36hr,1,84,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/denv27hr_biphasic_F1_R3_T27hr_Untargeted_DDA_HILIC_Pos_019877_TLG1025_QE2.mzML,denv27hr_biphasic_F1_R3_T27hr_Untargeted_DDA_HILIC_Pos_019877_TLG1025_QE2,Sample,denv27hr,1,85,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/BK_Pos_019879_TLG1025_QE2.mzML,BK_Pos_019879_TLG1025_QE2,Blank,blank,1,86,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/QC_Pos_019881_TLG1025_QE2.mzML,QC_Pos_019881_TLG1025_QE2,QC,pool,1,87,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/zikv6hr_biphasic_F1_R2_T6hr_Untargeted_DDA_HILIC_Pos_019883_TLG1025_QE2.mzML,zikv6hr_biphasic_F1_R2_T6hr_Untargeted_DDA_HILIC_Pos_019883_TLG1025_QE2,Sample,zikv6hr,1,88,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/denv18hr_biphasic_F1_R2_T18hr_Untargeted_DDA_HILIC_Pos_019885_TLG1025_QE2.mzML,denv18hr_biphasic_F1_R2_T18hr_Untargeted_DDA_HILIC_Pos_019885_TLG1025_QE2,Sample,denv18hr,1,89,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/denv15hr_biphasic_F1_R2_T15hr_Untargeted_DDA_HILIC_Pos_019887_TLG1025_QE2.mzML,denv15hr_biphasic_F1_R2_T15hr_Untargeted_DDA_HILIC_Pos_019887_TLG1025_QE2,Sample,denv15hr,1,90,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/denv33hr_biphasic_F1_R3_T33hr_Untargeted_DDA_HILIC_Pos_019889_TLG1025_QE2.mzML,denv33hr_biphasic_F1_R3_T33hr_Untargeted_DDA_HILIC_Pos_019889_TLG1025_QE2,Sample,denv33hr,1,91,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/zikv24hr_biphasic_F1_R1_T24hr_Untargeted_DDA_HILIC_Pos_019891_TLG1025_QE2.mzML,zikv24hr_biphasic_F1_R1_T24hr_Untargeted_DDA_HILIC_Pos_019891_TLG1025_QE2,Sample,zikv24hr,1,92,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/denv24hr_biphasic_F1_R2_T24hr_Untargeted_DDA_HILIC_Pos_019893_TLG1025_QE2.mzML,denv24hr_biphasic_F1_R2_T24hr_Untargeted_DDA_HILIC_Pos_019893_TLG1025_QE2,Sample,denv24hr,1,93,5
