file_path,file_name,type,class_id,batch,analytical_order,inject_volume
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/neg/uninfected36hr_biphasic_F1_R2_T36hr_Untargeted_DDA_HILIC_Neg_019896_TLG1025_QE2.mzML,uninfected36hr_biphasic_F1_R2_T36hr_Untargeted_DDA_HILIC_Neg_019896_TLG1025_QE2,Sample,uninf36hr,1,94,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/neg/uninfected30hr_biphasic_F1_R1_T30hr_Untargeted_DDA_HILIC_Neg_019898_TLG1025_QE2.mzML,uninfected30hr_biphasic_F1_R1_T30hr_Untargeted_DDA_HILIC_Neg_019898_TLG1025_QE2,Sample,uninf30hr,1,95,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/neg/BK_Neg_019900_TLG1025_QE2.mzML,BK_Neg_019900_TLG1025_QE2,Blank,blank,1,96,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/neg/QC_Neg_019902_TLG1025_QE2.mzML,QC_Neg_019902_TLG1025_QE2,QC,pool,1,97,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/neg/denv21hr_biphasic_F1_R2_T21hr_Untargeted_DDA_HILIC_Neg_019904_TLG1025_QE2.mzML,denv21hr_biphasic_F1_R2_T21hr_Untargeted_DDA_HILIC_Neg_019904_TLG1025_QE2,Sample,denv21hr,1,98,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/neg/uninfected3hr_biphasic_F1_R2_T3hr_Untargeted_DDA_HILIC_Neg_019906_TLG1025_QE2.mzML,uninfected3hr_biphasic_F1_R2_T3hr_Untargeted_DDA_HILIC_Neg_019906_TLG1025_QE2,Sample,uninf3hr,1,99,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/neg/uninfected12hr_biphasic_F1_R2_T12hr_Untargeted_DDA_HILIC_Neg_019908_TLG1025_QE2.mzML,uninfected12hr_biphasic_F1_R2_T12hr_Untargeted_DDA_HILIC_Neg_019908_TLG1025_QE2,Sample,uninf12hr,1,100,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/neg/denv15hr_biphasic_F1_R3_T15hr_Untargeted_DDA_HILIC_Neg_019910_TLG1025_QE2.mzML,denv15hr_biphasic_F1_R3_T15hr_Untargeted_DDA_HILIC_Neg_019910_TLG1025_QE2,Sample,denv15hr,1,101,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/neg/zikv18hr_biphasic_F1_R3_T18hr_Untargeted_DDA_HILIC_Neg_019912_TLG1025_QE2.mzML,zikv18hr_biphasic_F1_R3_T18hr_Untargeted_DDA_HILIC_Neg_019912_TLG1025_QE2,Sample,zikv18hr,1,102,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/neg/uninfected21hr_biphasic_F1_R2_T21hr_Untargeted_DDA_HILIC_Neg_019916_TLG1025_QE2.mzML,uninfected21hr_biphasic_F1_R2_T21hr_Untargeted_DDA_HILIC_Neg_019916_TLG1025_QE2,Sample,uninf21hr,1,103,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/neg/zikv30hr_biphasic_F1_R1_T30hr_Untargeted_DDA_HILIC_Neg_019918_TLG1025_QE2.mzML,zikv30hr_biphasic_F1_R1_T30hr_Untargeted_DDA_HILIC_Neg_019918_TLG1025_QE2,Sample,zikv30hr,1,104,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/neg/BK_Neg_019920_TLG1025_QE2.mzML,BK_Neg_019920_TLG1025_QE2,Blank,blank,1,105,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/neg/QC_Neg_019922_TLG1025_QE2.mzML,QC_Neg_019922_TLG1025_QE2,QC,pool,1,106,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/neg/zikv15hr_biphasic_F1_R2_T15hr_Untargeted_DDA_HILIC_Neg_019924_TLG1025_QE2.mzML,zikv15hr_biphasic_F1_R2_T15hr_Untargeted_DDA_HILIC_Neg_019924_TLG1025_QE2,Sample,zikv15hr,1,107,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/neg/denv36hr_biphasic_F1_R1_T36hr_Untargeted_DDA_HILIC_Neg_019926_TLG1025_QE2.mzML,denv36hr_biphasic_F1_R1_T36hr_Untargeted_DDA_HILIC_Neg_019926_TLG1025_QE2,Sample,denv36hr,1,108,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/neg/denv12hr_biphasic_F1_R3_T12hr_Untargeted_DDA_HILIC_Neg_019928_TLG1025_QE2.mzML,denv12hr_biphasic_F1_R3_T12hr_Untargeted_DDA_HILIC_Neg_019928_TLG1025_QE2,Sample,denv12hr,1,109,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/neg/zikv33hr_biphasic_F1_R1_T33hr_Untargeted_DDA_HILIC_Neg_019930_TLG1025_QE2.mzML,zikv33hr_biphasic_F1_R1_T33hr_Untargeted_DDA_HILIC_Neg_019930_TLG1025_QE2,Sample,zikv33hr,1,110,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/neg/zikv24hr_biphasic_F1_R3_T24hr_Untargeted_DDA_HILIC_Neg_019932_TLG1025_QE2.mzML,zikv24hr_biphasic_F1_R3_T24hr_Untargeted_DDA_HILIC_Neg_019932_TLG1025_QE2,Sample,zikv24hr,1,111,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/neg/denv30hr_biphasic_F1_R3_T30hr_Untargeted_DDA_HILIC_Neg_019934_TLG1025_QE2.mzML,denv30hr_biphasic_F1_R3_T30hr_Untargeted_DDA_HILIC_Neg_019934_TLG1025_QE2,Sample,denv30hr,1,112,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/neg/zikv36hr_biphasic_F1_R1_T36hr_Untargeted_DDA_HILIC_Neg_019936_TLG1025_QE2.mzML,zikv36hr_biphasic_F1_R1_T36hr_Untargeted_DDA_HILIC_Neg_019936_TLG1025_QE2,Sample,zikv36hr,1,113,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/neg/denv18hr_biphasic_F1_R1_T18hr_Untargeted_DDA_HILIC_Neg_019938_TLG1025_QE2.mzML,denv18hr_biphasic_F1_R1_T18hr_Untargeted_DDA_HILIC_Neg_019938_TLG1025_QE2,Sample,denv18hr,1,114,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/neg/BK_Neg_019940_TLG1025_QE2.mzML,BK_Neg_019940_TLG1025_QE2,Blank,blank,1,115,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/neg/QC_Neg_019942_TLG1025_QE2.mzML,QC_Neg_019942_TLG1025_QE2,QC,pool,1,116,5
